id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
3667,496205901402240000,1407139680,“@telecomdailyru: Asus: только для Мегафона http://t.co/Hgzdw2hm3e” Ну вот о чем и речь. Тяжко будет им.,,,-1,,,,
3668,496206011766960000,1407139706,"@wylsacom @Serpantes раньше у Билайна намного лучше было с интернетом. Вот в последнюю неделю тупить начал. Там где у меня был H+, теперь E.",-1,,,,,,
3669,496206604757640000,1407139848,"А еще мои друзья и знакомые, которые портируются от других на Билайн, получают от меня полосатую ручку и брелок с Москвой или Лондоном!",1,,,,,,
3670,496206606695420000,1407139848,"RT @wylsacom: У Билайн в Москве нет LTE, одно название.
RT @Serpantes: @wylsacom ну как бы тебе сказать.. http://t.co/NDnkXVcv42",-1,,,,,,
3671,496206653180900000,1407139859,@faeriefire_ а мне магнитик ростелекома подарили),,,,,1,,
3672,496208767605030000,1407140363,"RT @wylsacom: Москва по интернету выглядит так, из собственных наблюдений:
1. Мегафон
2. МТС
….
46. Билайн",-1,1,1,,,,
3673,496208893530620000,1407140393,"мтс мне лимит -400 рублей сделал, теперь могу не только минус 150 уходить, а теперь 400 :)",,1,,,,,
3674,496209762661310000,1407140601,"RT @03e4w372n6yxykb: Мне так жалко эту хрюшку- копилку из рекламы МТС,за которой мчится бешенная тетка=(",,-1,,,,,
3676,496210527119750000,1407140783,Билайн хочет обойти конкурентов за счет клиентского сервиса? - Telekomza,0,,,,,,
3677,496211188741860000,1407140941,RT @Borisich_glass: Дали симку МТС 3D НУЛЬ. С 1 гр. на счету. Ураа! Она новая. Как ее правильно настроить для звонков на мтс украины? И смс…,,1,,,,,
3678,496211823390370000,1407141092,"@YevhenS  читаю Борисыч @Borisich_glass радуется: Дали сим МТС, новая. Как настроить для звонков на мтс украины? И смс в РФ? - ЧТО ДЕЛАТЬ???",,0,,,,,
3679,496214359350480000,1407141697,@ru_mts куда отправить?,,0,,,,,
3680,496217182385490000,1407142370,@megafonru опечатка на экране — диагносика,,,0,,,,
3681,496217752546600000,1407142506,"Ссорян у меня деньги закончились
Я по мск бродил искал салон мтс",,0,,,,,
3682,496219393010170000,1407142897,"#ИН #Перевальск, 4-й магазин, ""МТС"", ""Life ;)"" лежат, автобус с террористами поехал в сторону #Степановка’и

#Стоптеррор",,--,,,,,
3683,496221990962090000,1407143516,RT @xikojirezew: база телефонных номеров билайн скачать http://t.co/DsxnMlQvyn,0,,,,,,
3684,496223600098410000,1407143900,"Задолженность 1416548 руб.
#люблюМТС",,-1,,,,,
3685,496223642674790000,1407143910,Мегафон внедряет новые стандарты связи http://t.co/VM6efvcnoI,,,1,,,,
3686,496224222629620000,1407144048,"RT @shatcu: @megafonru Верните пожалуйста мне деньги, за услуги которые я не заказывал!",,,-1,,,,
3687,496226228014450000,1407144526,На Коркинском озере в Лен.обл у @MegaFon_SZ @MegaFon_SZ_Help все очень плохо с инетом.. http://t.co/VAsgwLmB7l,,,-1,,,,
3688,496228757741790000,1407145129,руководство пользователя мтс 968 http://t.co/J8c1rYfVhT,,0,,,,,
3689,496230413871120000,1407145524,Завтра Билайн наконец то запустит 4g по городу. Я уж думал на Мегафон переходить,1,,0,,,,
3690,496231196486300000,1407145711,"@OKolesnikov45 рублей с другого своего МТСовского номера, на котором 5 тыс, мне пришло USSD: у вас недостаточно средств)",,-1,,,,,
3691,496231358596150000,1407145750,"@Beeline_RUS и куда писать, чтоб вернули деньги за использование этой услуги, которая не подключалась?",-1,,,,,,
3692,496231890161240000,1407145876,@ENabieva56 Текст зачитывается через мегафоны на крышах зданий.,,,--,,,,
3693,496235958216690000,1407146846,RT @HAPKOTNKN: Ростелеком задействовал в Ереване цепь со скоростью в 40 Гб/с,,,,,1,,
3694,496235958614780000,1407146846,"AT Consulting автоматизировал документооборот в ОЦО ""ВымпелКома""",0,,,,,,
3695,496236276023310000,1407146922,@tutby мтс. Зачисление пришло в 10.30 утра. Оплачивала в 8 вечера,,-1,,,,,
3696,496237555940360000,1407147227,"""МТС"" і ""Киевстар"" не планируют прекращать обслуживание клиентов. Опять вброс для ватников чтоб скупали симки няшмяштелекома",,1,,,,,
3697,496238739497430000,1407147509,«Ростелеком» подключил в Татарстане 4-тысячного абонента интерактивного ТВ http://t.co/mK2OrmWOJZ,,,,,1,,
3698,496240417521020000,1407147909,"Кто в курсе, можно ли перевести деньги с мобильника(МТС) на какой то другой счёт, например провайдера?",,0,,,,,
3699,496240881339350000,1407148020,@megafonru @shatcu Здравствуйте. Ответ предоставлен в ЛС.,,,0,,,,
3700,496242287739800000,1407148355,«МегаФон» увеличил квартальную выручку,,,1,,,,
3701,496244039143150000,1407148773,"RT @vi_persona: Янги опретор ""УТС"" (соби? ""МТС"") 1 ноябрга ?адар техник, 1 декабрга ?адар тижорий эксплуатацияни амалга оширади.",,--,,,,,
3702,496245264001560000,1407149065,МТС поделится с акционерами,,0,,,,,
3703,496247525603410000,1407149604,"RT @luwypahejowi: http://t.co/Awjzom34wR На севере столицы произошел сбой связи в сети ""Вымпелком""",-1,,,,,,
3704,496247953309200000,1407149706,Клиенты «МегаФона» будут получать «Бонус за автоплатеж»  до конца года: Всего за два месяца проведения акции «... http://t.co/pIg6j0JceL,,,1,,,,
